일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2023-02-08,2483.64,31.93,1.3,2469.42,2487.35,2465.96,415677.0,8001678.0,1965482080.0
2023-02-09,2481.52,-2.12,-0.09,2470.66,2487.14,2466.61,610694.0,8986377.0,1963858471.0
2023-02-10,2469.73,-11.79,-0.48,2470.65,2473.8,2454.74,662366.0,8402619.0,1954699937.0
2023-02-13,2452.7,-17.03,-0.69,2461.96,2462.58,2440.86,486399.0,7371041.0,1942812752.0
2023-02-14,2465.64,12.94,0.53,2471.33,2480.34,2459.83,349432.0,6738874.0,1953249936.0
2023-02-15,2427.9,-37.74,-1.53,2473.09,2473.44,2424.16,387067.0,8758718.0,1923761984.0
2023-02-16,2475.48,47.58,1.96,2444.06,2475.99,2442.07,388027.0,9170363.0,1961021978.0
2023-02-17,2451.21,-24.27,-0.98,2447.66,2471.51,2445.74,514047.0,8364504.0,1941744158.0
2023-02-20,2455.12,3.91,0.16,2453.25,2463.17,2430.27,390013.0,7535474.0,1944743467.0
2023-02-21,2458.96,3.84,0.16,2457.51,2466.07,2446.0,494661.0,7333623.0,1943888914.0
2023-02-22,2417.68,-41.28,-1.68,2430.87,2435.98,2416.16,427482.0,8386250.0,1911701229.0
2023-02-23,2439.09,21.41,0.89,2430.01,2449.62,2422.62,400992.0,7451977.0,1928501536.0
2023-02-24,2423.61,-15.48,-0.63,2442.49,2452.97,2421.47,369900.0,6991100.0,1915633306.0
2023-02-27,2402.64,-20.97,-0.87,2405.42,2405.56,2383.76,357218.0,6598230.0,1898711781.0
2023-02-28,2412.85,10.21,0.42,2417.58,2431.67,2407.29,529790.0,9274200.0,1906496015.0
2023-03-02,2427.85,15.0,0.62,2414.61,2440.59,2411.85,428342.0,9660274.0,1918505110.0
2023-03-03,2432.07,4.22,0.17,2438.73,2442.1,2423.08,371882.0,7845380.0,1921472037.0
2023-03-06,2462.62,30.55,1.26,2452.46,2464.45,2441.07,418814.0,9781226.0,1945884267.0
2023-03-07,2463.35,0.73,0.03,2457.04,2475.73,2455.65,450481.0,10732466.0,1945941992.0
2023-03-08,2431.91,-31.44,-1.28,2435.58,2442.61,2426.52,438359.0,9967055.0,1922025069.0
2023-03-09,2419.09,-12.82,-0.53,2440.79,2444.2,2416.25,476375.0,10357639.0,1911583468.0
2023-03-10,2394.59,-24.5,-1.01,2389.82,2400.87,2383.19,413411.0,7875520.0,1892450859.0
2023-03-13,2410.6,16.01,0.67,2400.45,2413.24,2369.79,380740.0,7702302.0,1904640758.0
2023-03-14,2348.97,-61.63,-2.56,2390.36,2390.78,2348.19,485076.0,7794604.0,1856250945.0
2023-03-15,2379.72,30.75,1.31,2380.09,2395.36,2370.77,443751.0,7591756.0,1880140744.0
2023-03-16,2377.91,-1.81,-0.08,2357.98,2382.79,2346.11,320194.0,7865787.0,1878507613.0
2023-03-17,2395.69,17.78,0.75,2403.7,2405.35,2382.8,364176.0,8617060.0,1893380949.0
2023-03-20,2379.2,-16.49,-0.69,2391.87,2405.99,2378.7,346034.0,6072911.0,1879711532.0
2023-03-21,2388.35,9.15,0.38,2396.54,2399.52,2383.17,355195.0,7269040.0,1886502692.0
2023-03-22,2416.96,28.61,1.2,2411.25,2417.47,2402.78,501412.0,7890323.0,1908726635.0
2023-03-23,2424.48,7.52,0.31,2398.27,2424.48,2397.91,567704.0,10367437.0,1914529716.0
2023-03-24,2414.96,-9.52,-0.39,2421.27,2423.76,2399.49,470659.0,9248184.0,1907314610.0
2023-03-27,2409.22,-5.74,-0.24,2423.94,2423.94,2395.97,472847.0,8534650.0,1902810299.0
2023-03-28,2434.94,25.72,1.07,2418.69,2434.94,2415.34,524016.0,8812618.0,1923151536.0
2023-03-29,2443.92,8.98,0.37,2432.63,2443.95,2428.61,497218.0,8829889.0,1930378482.0
2023-03-30,2453.16,9.24,0.38,2452.97,2462.7,2439.43,629052.0,10846640.0,1937575538.0
2023-03-31,2476.86,23.7,0.97,2459.94,2481.24,2456.54,722612.0,12903370.0,1957926358.0
2023-04-03,2472.34,-4.52,-0.18,2485.81,2485.81,2467.59,811724.0,11300346.0,1954443677.0
2023-04-04,2480.51,8.17,0.33,2475.87,2489.71,2472.79,832555.0,13496867.0,1960644519.0
2023-04-05,2495.21,14.7,0.59,2482.61,2497.61,2478.67,632720.0,9811877.0,1972182474.0
2023-04-06,2459.23,-35.98,-1.44,2488.0,2488.0,2458.5,751378.0,11332653.0,1943849429.0
2023-04-07,2490.41,31.18,1.27,2478.64,2493.06,2473.89,586993.0,11250171.0,1969009467.0
2023-04-10,2512.08,21.67,0.87,2491.68,2519.99,2490.17,717648.0,13539855.0,1986876447.0
2023-04-11,2547.86,35.78,1.42,2523.33,2550.97,2514.42,768176.0,14050595.0,2014288066.0
2023-04-12,2550.64,2.78,0.11,2546.36,2561.37,2536.23,900750.0,14426259.0,2016495718.0
2023-04-13,2561.66,11.02,0.43,2534.71,2561.66,2531.07,841719.0,11996436.0,2024512511.0
2023-04-14,2571.49,9.83,0.38,2580.1,2581.74,2560.53,892446.0,13088201.0,2032335488.0
2023-04-17,2575.91,4.42,0.17,2570.3,2577.08,2561.14,775752.0,12793678.0,2036226926.0
2023-04-18,2571.09,-4.82,-0.19,2582.23,2582.23,2557.19,896932.0,14106396.0,2032968742.0
2023-04-19,2575.08,3.99,0.16,2570.06,2582.11,2568.46,956994.0,12750865.0,2036483236.0
2023-04-20,2563.11,-11.97,-0.46,2566.06,2573.94,2552.06,951423.0,12415524.0,2026470351.0
2023-04-21,2544.4,-18.71,-0.73,2556.7,2559.44,2532.32,970398.0,12614673.0,2012374092.0
2023-04-24,2523.5,-20.9,-0.82,2538.36,2541.89,2518.73,927191.0,11589467.0,1996621732.0
2023-04-25,2489.02,-34.48,-1.37,2531.35,2531.35,2472.33,886422.0,13681150.0,1967147727.0
2023-04-26,2484.83,-4.19,-0.17,2489.49,2498.56,2481.38,1089216.0,12397514.0,1964553908.0
2023-04-27,2495.81,10.98,0.44,2484.31,2499.01,2465.83,733500.0,11142115.0,1974101090.0
2023-04-28,2501.53,5.72,0.23,2511.79,2517.13,2489.58,777535.0,14024831.0,1979839469.0
2023-05-02,2524.39,22.86,0.91,2504.01,2524.42,2503.21,701399.0,9942387.0,1997496493.0
2023-05-03,2501.4,-22.99,-0.91,2510.19,2514.37,2497.83,889609.0,9865861.0,1979410345.0
2023-05-04,2500.94,-0.46,-0.02,2494.82,2502.14,2486.09,810178.0,10020006.0,1978572080.0
2023-05-08,2513.21,12.27,0.49,2518.53,2525.84,2511.13,655536.0,9213044.0,1989045053.0
2023-05-09,2510.06,-3.15,-0.13,2512.34,2514.81,2495.63,751647.0,9351367.0,1986578324.0
2023-05-10,2496.51,-13.55,-0.54,2505.96,2510.13,2488.42,635635.0,8906697.0,1976264333.0
2023-05-11,2491.0,-5.51,-0.22,2505.57,2513.82,2490.08,648134.0,9002407.0,1971727645.0
2023-05-12,2475.42,-15.58,-0.63,2487.35,2487.35,2472.45,798230.0,8589238.0,1959471273.0
2023-05-15,2479.35,3.93,0.16,2469.8,2479.35,2455.99,484565.0,6920285.0,1962067054.0
2023-05-16,2480.24,0.89,0.04,2494.4,2498.54,2474.9,628744.0,8086956.0,1963631010.0
2023-05-17,2494.66,14.42,0.58,2479.65,2498.37,2475.02,564412.0,7218306.0,1975030171.0
2023-05-18,2515.4,20.74,0.83,2511.09,2515.4,2500.01,572765.0,7782864.0,1992171060.0
2023-05-19,2537.79,22.39,0.89,2530.83,2538.31,2524.89,570097.0,9199949.0,2010735983.0
2023-05-22,2557.08,19.29,0.76,2540.03,2564.09,2533.5,593620.0,8214575.0,2025540377.0
2023-05-23,2567.55,10.47,0.41,2565.8,2577.32,2561.1,576045.0,7443353.0,2033435646.0
2023-05-24,2567.45,-0.1,0.0,2557.11,2572.21,2555.04,1072440.0,7900596.0,2032739545.0
2023-05-25,2554.69,-12.76,-0.5,2570.64,2575.05,2551.49,917553.0,9416539.0,2022841850.0
2023-05-26,2558.81,4.12,0.16,2561.94,2567.5,2553.79,634759.0,9401899.0,2027393064.0
2023-05-30,2585.52,26.71,1.04,2582.41,2586.22,2574.82,641647.0,11066254.0,2048101559.0
2023-05-31,2577.12,-8.4,-0.32,2586.03,2596.31,2575.98,686187.0,15135111.0,2039961430.0
