title,link,author,pubDate,description,isbn,isbn13,itemId,priceSales,priceStandard,mallType,stockStatus,mileage,cover,categoryId,categoryName,publisher,salesPoint,adult,fixedPrice,customerReviewRank,bestRank,seriesInfo.seriesId,seriesInfo.seriesLink,seriesInfo.seriesName
디스 이즈 도쿄 This Is Tokyo - 2024~2025년 최신판,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332769340&amp;partner=openAPI&amp;start=api,"박설희, 김민정 (지은이)",2024-02-01,《디스 이즈 도쿄》가 한층 막강해진 최신판을 출간했다. 2023년 11월 오픈한 화제의 초고층 복합단지 아자부다이 힐스와 세계 최대 규모의 해리포터 테마파크를 비롯해 2024년 오픈 예정 명소까지 도쿄 여행의 새로운 핫스폿을 모조리 담았다.,K762938870,9791192767116,332769340,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/33276/93/coversum/k762938870_2.jpg,50854,국내도서>여행>일본여행>일본여행 가이드북,TERRA(테라출판사),8962,False,True,10,8,66388.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=66388&amp;partner=openAPI,디스 이즈 여행 가이드북 
"에이든 우리나라 서울 여행지도 - 수만 시간 노력해 지도의 형태로 만든 서울 여행 가이드북 2025-2026, 개정4판",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345850690&amp;partner=openAPI&amp;start=api,"타블라라사 편집부, 이정기 (지은이)",2024-09-01,서울을 여행하고자 하는 사람에게 동선과 여행정보를 한 눈에 볼 수 있도록 만들어주는 가장 효율적인 여행지도다.  기존 자자체에서 만든 무늬만 여행지도가 아니다. 자세한 정보도 담고 있어서 여행동선을 짜고 여행을 계획하기에 최적화 되어있다.,K742933479,9791190073608,345850690,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/34585/6/coversum/k742933479_1.jpg,50892,국내도서>여행>지도>수도권 지도,타블라라사,1010,False,True,10,9,637929.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=637929&amp;partner=openAPI,에이든 여행지도 
"내 손으로, 치앙마이 - 일러스트레이터 이다의 카메라 없는 핸드메이드 여행일기",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=118498935&amp;partner=openAPI&amp;start=api,이다 (지은이),2017-09-27,"이다의 '내 손으로 시리즈' 세 번째 여행기. &lt;내 손으로, 발리&gt; &lt;내 손으로, 교토+오사카&gt; 등 카메라 없는 핸드메이드 여행일기로 마니아를 거느린 일러스트레이터 이다가 최근 떠오르는 동남아시아 여행지 치앙마이를 배경으로 두 달 동안 여행하고 온 이야기를 펼쳐냈다.",8952779010,9788952779014,118498935,15300,17000,BOOK,,850,https://image.aladin.co.kr/product/11849/89/coversum/8952779010_2.jpg,50859,국내도서>여행>동남아시아여행>동남아시아여행 에세이,시공사,3340,False,True,10,10,108360.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=108360&amp;partner=openAPI,내 손으로 시리즈 
사피엔스 : 그래픽 히스토리 Vol.1 - 인류의 탄생,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=256860565&amp;partner=openAPI&amp;start=api,"유발 하라리 (원작), 다니엘 카사나브 (그림), 김명주 (옮긴이), 다비드 반데르묄렝 (각색)",2020-11-23,《사피엔스: 그래픽 히스토리》 시리즈는 교양 논픽션인 원작의 핵심이 기발한 각색과 세련된 그림을 통해 흡인력 강한 스토리텔링으로 재탄생한 그래픽노블의 걸작이다. 그중 첫 권은 원작의 ‘1부 인지혁명’을 다룬다.,8934991321,9788934991328,256860565,16020,17800,BOOK,,890,https://image.aladin.co.kr/product/25686/5/coversum/8934991321_1.jpg,51378,국내도서>인문학>교양 인문학,김영사,76601,False,True,9,1,937633.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=937633&amp;partner=openAPI,사피엔스 : 그래픽 히스토리 1
동아시아반일무장전선 - 1974-75년 일제전범기업 연쇄폭파사건,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342965127&amp;partner=openAPI&amp;start=api,"마쓰시타 류이치 (지은이), 송태욱 (옮긴이)",2024-08-30,"동아시아반일무장전선은 과거의 식민 지배와 침략전쟁에 대한 책임을 망각한 일본과 아시아 곳곳에서 노동력과 자원을 착취해 온 전범 기업을 막기 위해 격렬한 폭탄 투쟁으로 문제를 제기했다. 이 책은 동아시아반일무장전선의 주요 멤버인 다이도지 마사시에 주목하여 투쟁을 시작한 계기와 과정, 체포 이후의 회고와 반성을 따라가며 잊혀진 기억들을 다시 복원한다.",K922932275,9791198135834,342965127,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/34296/51/coversum/k922932275_2.jpg,51136,국내도서>사회과학>사회운동>사회운동 일반,힐데와소피,4370,False,True,10,2,,,
"사피엔스 - 유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=314240466&amp;partner=openAPI&amp;start=api,"유발 하라리 (지은이), 조현욱 (옮긴이), 이태수 (감수)",2023-04-01,2011년 원서 출간 이후 10년을 돌아보고 위기 상황을 맞은 인류에게 건네는 제언이 특별 서문으로 수록되었다. 현재 인류는 그 어느 때보다 어려운 상황을 맞고 있다. 난국을 헤쳐나가기 위해 무엇을 해야 할까? 저자는 더 나은 세상을 위한 키워드로 ‘인간 이해’를 강조한다.,8934972467,9788934972464,314240466,24120,26800,BOOK,,1340,https://image.aladin.co.kr/product/31424/4/coversum/k482832219_1.jpg,51545,국내도서>인문학>인류학/고고학>인류학,김영사,138979,False,True,9,3,643800.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=643800&amp;partner=openAPI,인류 3부작 시리즈 
몽골제국 연대기,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343315156&amp;partner=openAPI&amp;start=api,"라시드 앗 딘 (지은이), 김호동 (옮긴이)",2024-08-23,중앙유라시아 역사 분야에서 독보적인 업적을 인정받는 서울대학교 김호동 교수가 세계 최초의 세계사 『집사』의 세계 최초 축약본인 『몽골제국 연대기』를 완성했다. 13세기에 몽골 기마군단이 말을 달리기 시작하자 동서양은 다시는 이전으로 돌아갈 수 없을 만큼 가까워졌다. 흔히 ‘최초의 세계사’라고 일컫는 『집사』는 그 결합과 연결의 결과물이다.,K402932687,9791169812207,343315156,24300,27000,BOOK,,1350,https://image.aladin.co.kr/product/34331/51/coversum/k402932687_2.jpg,5445,국내도서>역사>아시아사>중앙아시아사,사계절,17580,False,True,10,4,,,
사피엔스 : 그래픽 히스토리 Vol.2 - 문명의 기둥,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=283355505&amp;partner=openAPI&amp;start=api,"유발 하라리 (원작), 다니엘 카사나브 (그림), 김명주 (옮긴이), 다비드 반데르묄렝 (각색)",2021-11-22,《사피엔스: 그래픽 히스토리》 2탄 ‘문명의 기둥’ 편이 출간되었다. 이번에는 원작에서도 가장 논쟁적인 부분인 ‘2부 농업혁명’을 다룬다. 과연 농업혁명의 이면과 문명 건설의 토대에는 어떤 비밀이 숨어 있을까?,8934944188,9788934944188,283355505,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/28335/55/coversum/8934944188_1.jpg,51378,국내도서>인문학>교양 인문학,김영사,19848,False,True,10,5,937633.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=937633&amp;partner=openAPI,사피엔스 : 그래픽 히스토리 2
"다시, 역사의 쓸모 - 합리적이고 품위 있는 선택을 위한 20가지 지혜",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343238031&amp;partner=openAPI&amp;start=api,최태성 (지은이),2024-07-29,"5년 연속 역사 베스트셀러, 국립어린이청소년도서관 ‘청소년추천도서’, 경남·청주·양주 등 전국 지자체 ‘올해의 책’ 등 대한민국에 쓸모 열풍을 불러일으켰던 《역사의 쓸모》가 새로운 이야기로 돌아왔다.",K242932480,9791193401217,343238031,16200,18000,BOOK,,900,https://image.aladin.co.kr/product/34323/80/coversum/k242932480_1.jpg,1438,국내도서>역사>역사학>역사학 일반,프런트페이지,30705,False,True,10,6,,,
5개 원소로 읽는 결정적 세계사 - 세상 가장 작은 단위로 단숨에 읽는 6000년의 시간,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344720051&amp;partner=openAPI&amp;start=api,"쑨야페이 (지은이), 이신혜 (옮긴이), 김봉중 (감수)",2024-08-21,원소의 눈으로 읽으면 역사가 새롭고 빠르게 읽힌다. 발상의 전환이 돋보이는 《5개 원소로 읽는 결정적 세계사》는 더 이상 쪼갤 수 없는 단위의 집합인 원소에 새겨진 역사의 결정적인 24가지 순간을 기록한다.,K212932639,9791140710522,344720051,18900,21000,BOOK,,1050,https://image.aladin.co.kr/product/34472/0/coversum/k212932639_1.jpg,169,국내도서>역사>세계사 일반,더퀘스트,10590,False,True,10,7,,,
사피엔스 : 그래픽 히스토리 Vol.3 - 역사의 배후,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338040640&amp;partner=openAPI&amp;start=api,"유발 하라리 (원작), 다니엘 카사나브 (그림), 김명주 (옮긴이), 다비드 반데르묄렝 (각색)",2024-04-19,"역사를 이해하는 새로운 관점을 소개하는 3탄 ‘역사의 배후’ 편이 출간되었다. 원작의 3부 ‘인류의 통합’을 다루는 이번 신간은 역사에는 방향성이 있는지, 있다면 그 경로로 우리를 이끄는 역사의 원리나 법칙은 무엇인지 살펴본다. 역사를 지배하는 배후세력의 정체는 무엇일까?",8934935731,9788934935735,338040640,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/33804/6/coversum/8934935731_1.jpg,51378,국내도서>인문학>교양 인문학,김영사,15284,False,True,10,8,937633.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=937633&amp;partner=openAPI,사피엔스 : 그래픽 히스토리 3
총 균 쇠 - 인간 사회의 운명을 바꾼 힘,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316294397&amp;partner=openAPI&amp;start=api,"재레드 다이아몬드 (지은이), 강주헌 (옮긴이)",2023-05-10,"학문의 경계를 넘나드는 세계적 석학 재레드 다이아몬드. 인류 문명에 대한 예리한 통찰을 전해온 그의 대표작이자 1998년 퓰리처상 수상작 《총, 균, 쇠》를 새 번역, 새 편집으로 만난다. 출간 25년 기념 뉴에디션에는 2023년 저자 특별서문과 서울대 인류학과 박한선 교수의 해제, 새 서문과 후기를 수록해 풍성한 읽을거리를 더했다.",8934942460,9788934942467,316294397,26820,29800,BOOK,,1490,https://image.aladin.co.kr/product/31629/43/coversum/8934942460_1.jpg,51378,국내도서>인문학>교양 인문학,김영사,60445,False,True,10,9,,,
불편한 한국사 - 진실을 쫓는 역사 독립군 배기성의,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345279914&amp;partner=openAPI&amp;start=api,배기성 (지은이),2024-08-22,"고대사, 고려사, 조선사까지 폭넓은 우리 역사의 실제 기록을 토대로, 대중적으로 많이 알려진 혹은 (그렇지 않더라도) 역사적 의미가 큰 사건과 인물을 엄선해 《불편한 한국사》에서 그 숨은 진실을 추적한다.",8968334757,9788968334757,345279914,13950,15500,BOOK,,770,https://image.aladin.co.kr/product/34527/99/coversum/8968334757_1.jpg,52593,국내도서>역사>한국사 일반,블랙피쉬,7800,False,True,10,10,,,
어떻게 헤어질 결심을,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345726785&amp;partner=openAPI&amp;start=api,박찬욱 (지은이),2024-08-25,"영화 &lt;헤어질 결심&gt;은 박해일과 탕웨이를 비롯한 배우들의 열연은 물론, 인상적인 대사와 꼼꼼한 디테일로 관객들을 사로잡았다. 각본에 이어 스토리보드북과 포토북까지 여러 권의 공식 도서가 출간된 이후, 드디어 가장 사적인 이야기가 공개된다.",8932475059,9788932475059,345726785,34200,38000,BOOK,,1900,https://image.aladin.co.kr/product/34572/67/coversum/8932475059_1.jpg,51063,국내도서>예술/대중문화>사진>사진집,을유문화사,19770,False,True,10,1,,,
"디자인 구구단 - 디자인이 필요한 순간, '툭' 튀어나오는 디자인 공식",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343608885&amp;partner=openAPI&amp;start=api,에이핫 (지은이),2024-08-05,"총 9개의 이론(비율, 공간, 균형, 색의 속성, 질감, 형과 형태, 움직임, 율동, 서체)을 통해 디자인이 필요한 모든 분이 디자인에 대한 이해를 높이고 감각을 키울 수 있도록 안내한다. 12년간 실무에서 감각을 키우고 3년간 직접 교육을 하면서 누구나 쉽게 감각을 키울 수 있는 방법을 연구해 만든 트레이닝 북이다.",K182932901,9791140714063,343608885,18000,20000,BOOK,,1000,https://image.aladin.co.kr/product/34360/88/coversum/k182932901_1.jpg,2632,국내도서>컴퓨터/모바일>그래픽/멀티미디어>그래픽 일반,길벗,27380,False,True,10,2,,,
"정확한 사랑의 실험 (10주년 기념 특별판, 양장)",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344689252&amp;partner=openAPI&amp;start=api,신형철 (지은이),2024-08-15,"섬세한 해석과 정교한 글쓰기로 신뢰받고 있는 문학평론가 신형철의 『정확한 사랑의 실험』이 출간 10주년을 맞이했다. ‘사랑의 논리’ ‘욕망의 병리’ ‘윤리와 사회’ ‘성장과 의미’라는, 비평가로서의 주요 관심사 아래 총 27편의 영화에 관해 쓴 글 22편을 엮은 책은 10년간 꾸준히 읽히며 사랑받아왔다. 10주년 기념 특별판 표지는 김마리(퍼머넌트 잉크) 디자이너가 함께했다.",8960908932,9788960908932,344689252,15300,17000,BOOK,,850,https://image.aladin.co.kr/product/34468/92/coversum/8960908932_1.jpg,52906,국내도서>에세이>명사에세이>기타 명사에세이,마음산책,25170,False,True,10,3,,,
나 홀로 도쿄 자취방 도감 - 일러스트 + 코믹스,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344742746&amp;partner=openAPI&amp;start=api,"mame (지은이), 권미량 (옮긴이)",2024-09-02,"스미다가와 강변에 있는 빈티지 맨션에 사는 마리 상, 쵸후 역과 가깝고 채소밭에 둘러싸인 주택가에서 자취하는 유코 상, 고슈 가도변에 있는 자동차 소리가 시끄러운 다세대 주택에서 사는 나츠 상 등등 현실에서 튀어나온 듯한 11명의 캐릭터들이 자신의 자취방을 소개하고 최애 공간과 소장품들을 보여준다.",8993784833,9788993784831,344742746,15120,16800,BOOK,,840,https://image.aladin.co.kr/product/34474/27/coversum/8993784833_1.jpg,50987,국내도서>예술/대중문화>미술>미술 실기,인간희극,11320,False,True,10,4,,,
예술에 대한 여덟 가지 답변의 역사,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=241115851&amp;partner=openAPI&amp;start=api,김진엽 (지은이),2020-05-20,,K052639639,9791190337342,241115851,15300,17000,BOOK,,850,https://image.aladin.co.kr/product/24111/58/coversum/k052639639_1.jpg,50962,국내도서>예술/대중문화>예술/대중문화의 이해>예술 통사/역사 속의 예술,우리학교,17210,False,True,9,5,,,
화가가 사랑한 밤 - 명화에 담긴 101가지 밤 이야기,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345727208&amp;partner=openAPI&amp;start=api,정우철 (지은이),2024-09-15,‘화가가 사랑한 것들’ 시리즈는 한 가지 주제로 101가지 작품을 모아 화가들의 개성과 숨은 이야기를 들여다본다. ‘나무’와 ‘바다’에 이어 세 번째로 선보이는 주제는 ‘밤’이다. ≪화가가 사랑한 밤≫에서는 밤을 주제로 불후의 명작을 남긴 거장 16인의 삶과 101점의 작품을 전한다.,K072933267,9791198146151,345727208,19800,22000,BOOK,예약판매,1100,https://image.aladin.co.kr/product/34572/72/coversum/k072933267_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,오후의서재,4610,False,True,10,6,,,
기술의 서 - 캐릭터 일러스트 창작의 열쇠,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345846275&amp;partner=openAPI&amp;start=api,"사이토 나오키 (지은이), 박지영 (옮긴이)",2024-08-20,"캐릭터의 생명이라고 할 수 있는 얼굴을 예쁘게 그리기 법부터 매력적인 포즈를 그릴 수 있는 구도법, 캐릭터 그림을 정복하는 채색법, 오리지널 캐릭터 만드는 법 등, 캐릭터 일러스트를 완성하기까지 도움이 되는 기술 6가지를 다뤘다.",897929414X,9788979294149,345846275,22500,25000,BOOK,,1250,https://image.aladin.co.kr/product/34584/62/coversum/897929414x_1.jpg,2564,국내도서>만화>만화그리기와 읽기>만화작법/일러스트,잉크잼(잼스푼),3940,False,True,0,7,,,
"데이비드 호크니, 무엇이든 예술이 된다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345735877&amp;partner=openAPI&amp;start=api,"데이비드 호크니 (지은이), 조은형 (옮긴이)",2024-09-02,"현대의 가장 영향력 있는 영국 예술가 데이비드 호크니의 사색과 통찰을 담은 공식 저서 《데이비드 호크니, 무엇이든 예술이 된다》가 독자들을 찾아간다. 견고한 양장 제본과 휴대하기 좋은 크기, 호크니 작품의 특징인 다채로운 색감을 표현한 구성으로 언제 어디서든 호크니의 세계에 ‘첨벙’ 빠져들 수 있도록 제작했다.",K192933360,9791193217511,345735877,28800,32000,BOOK,,1600,https://image.aladin.co.kr/product/34573/58/coversum/k192933360_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,유엑스리뷰,3130,False,True,0,8,,,
에디토리얼 씽킹 - 모든 것이 다 있는 시대의 창조적 사고법,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=327769788&amp;partner=openAPI&amp;start=api,최혜진 (지은이),2023-12-22,"흩어져 있는 것들에 질서를 부여하고 잡음 속에서 의미를 찾아내는 직무, 에디터의 사고법을 통찰한 책 『에디토리얼 씽킹』은 편집의 프로세스를 수집, 연상, 범주화, 프레임, 컨셉 등 12가지 키워드로 정렬하여 또렷한 초점으로 보여준다.",K502936287,9791198340924,327769788,18000,20000,BOOK,,1000,https://image.aladin.co.kr/product/32776/97/coversum/k502936287_3.jpg,50958,국내도서>예술/대중문화>예술/대중문화의 이해>미학/예술이론,터틀넥프레스,26432,False,True,9,9,,,
1784 - THE TESTBED,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345553833&amp;partner=openAPI&amp;start=api,네이버 1784 TF (지은이),2024-08-13,"새로운 도전과 실험을 위한 거대한 플랫폼, 공간과 기술이 결합된 TESTBED. 네이버의 두 번째 사옥 1784에 담긴 이야기들. 네이버가 만들어가는 새로운 공간의 모습과 네이버가 추구하는 가치가 궁금한 분들을 위해 '10가지의 일하는 방식'에 담긴 1784 이야기를 소개한다.",K542933162,9791198843906,345553833,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/34555/38/coversum/k542933162_1.jpg,1632,국내도서>경제경영>마케팅/세일즈>마케팅/브랜드,네이버,2600,False,True,0,10,,,
ETS 토익 정기시험 기출문제집 1000 Vol. 4 Reading (리딩) - 토익 기출문제 독점출간/ ALL NEW 최신기출 10회 수록/ 문제집+해설집+무료 동영상 강의+기출어휘 단어장(PDF)+APP 모바일 학습,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330109498&amp;partner=openAPI&amp;start=api,ETS (엮은이),2023-12-18,정기시험 최신 기출문제 10세트가 수록되어 있다. 시험에 나온 최신 기출문제로 실전 감각을 키워 시험에 확실하게 대비할 수 있다. 교재 내 QR코드는 해당 회차의 무료 동영상 강의로 연결된다. 오답률 높은 고난도 문항을 친절한 해설 강의와 함께 수록하였다.,8917239501,9788917239508,330109498,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/33010/94/coversum/8917239501_1.jpg,49854,국내도서>외국어>토익>Reading,(주)YBM(와이비엠),178388,False,True,10,1,625613.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=625613&amp;partner=openAPI,ETS 토익 정기시험 기출문제집 
ETS 토익 정기시험 기출문제집 1000 Vol. 4 Listening (리스닝) - 토익 기출문제 독점출간/ ALL NEW 최신기출 10회 수록/ 문제집+해설집+무료 정기시험 성우 MP3+무료 동영상 강의+기출어휘 단어장(PDF)+APP 모바일 학습,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330109271&amp;partner=openAPI&amp;start=api,ETS (엮은이),2023-12-18,"정기시험 최신 기출문제 10세트가 수록되어 있다. 시험에 나온 기출문제로 실전 감각을 키워 시험에 확실하게 대비하자! 수록된 10세트의 LC 음원은 모두 정기시험 성우의 음원이다. 시험장에서 듣게 될 음성으로 공부하면 까다로운 영국식, 호주식 발음도 걱정 없다.",8917239498,9788917239492,330109271,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/33010/92/coversum/8917239498_1.jpg,49855,국내도서>외국어>토익>Listening,(주)YBM(와이비엠),164140,False,True,10,2,625613.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=625613&amp;partner=openAPI,ETS 토익 정기시험 기출문제집 
김재우의 구동사 100 - 100일간의 구동사 마스터 클래스,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345262281&amp;partner=openAPI&amp;start=api,김재우 (지은이),2024-08-26,국내파이지만 원어민도 놀라는 실력자인 김재우 선생님이 20년 영어 교육 노하우를 바탕으로 혼신의 힘을 다해 만든 책이다. 특히 ‘원어민은 입에 달고 살지만 한국인의 입에서는 나오지 않는’ 구동사를 일목요연하게 정리하면서도 총망라했다.,K162932852,9791192389998,345262281,22500,25000,BOOK,,1250,https://image.aladin.co.kr/product/34526/22/coversum/k162932852_1.jpg,49849,국내도서>외국어>영어회화>생활영어,상상스퀘어,23430,False,True,10,3,1205052.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=1205052&amp;partner=openAPI,김재우의 영어회화 시리즈 
해커스 토익 기출 VOCA (보카) - 주제별 연상암기로 토익 영단어 30일 완성! RC/LC 필수 토익 보카 [최신 기출 어휘+출제포인트 수록ㅣ단어암기 어플 제공],http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=176021392&amp;partner=openAPI&amp;start=api,David Cho (지은이),2023-07-24,토익 기초 단어부터 고난도 어휘까지 모든 난이도의 단어를 수록했다. 토익 빈출?주제 30개에 맞춰?단어를 수록하여 주제별로 묶어서 쉽게 암기가 가능하다. 단어 MP3를 바로 들을 수 있는 QR코드를 각 Day 시작 페이지에 삽입하여 편리하게 학습이 가능하다.,8965422787,9788965422785,176021392,11610,12900,BOOK,,640,https://image.aladin.co.kr/product/17602/13/coversum/s172937955_1.jpg,49857,국내도서>외국어>토익>Vocabulary,해커스어학연구소(Hackers),224477,False,True,9,4,,,
빨모쌤의 라이브 영어회화 (특별 부록 한정판) - 맥락과 뉘앙스가 살아나는 진짜 영어 말하기 수업,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=337994954&amp;partner=openAPI&amp;start=api,빨간모자쌤 신용하 (지은이),2024-04-15,구독자 150만 명의 ‘인생 영어 선생님’으로 꼽히는 ‘빨모쌤(빨간모자쌤)’의 첫 책 『빨모쌤의 라이브 영어회화』가 드디어 출간되었다. 바람직한 영어 공부 마인드부터 빨모쌤이 엄선한 핵심 영어 표현 75개를 한 권에 총망라했다.,8901281791,9788901281797,337994954,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/33799/49/coversum/s122932101_1.jpg,49849,국내도서>외국어>영어회화>생활영어,웅진지식하우스,123336,False,True,10,5,,,
일본어 무작정 따라하기 완전판,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298773222&amp;partner=openAPI&amp;start=api,후지이 아사리 (지은이),2022-08-05,18년 동안 일본어 베스트셀러&스테디셀러로 38만 독자들에게 전폭적인 사랑을 받아온 &lt;일본어 무작정 따라하기&gt;가 &lt;일본어 무작정 따라하기 심화편&gt;과 합쳐져 이번에 완전체의 형태를 선보인다.,K712838735,9791165219956,298773222,23400,26000,BOOK,,1300,https://image.aladin.co.kr/product/29877/32/coversum/k712838735_1.jpg,49885,국내도서>외국어>일본어>일본어 첫걸음,길벗이지톡,74950,False,True,10,6,14679.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=14679&amp;partner=openAPI,무작정 따라하기 일본어 
영어로 문장 만들기 훈련 1차 임계점,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342920949&amp;partner=openAPI&amp;start=api,유은하 (지은이),2024-07-15,문장 만들기 훈련이 지속되기 힘든 이유를 파악해 본책의 모든 한국어 문장을 영어 문장 구조로 시각화하여 학습자가 ‘주어 + 서술어 뼈대’를 체득해 머릿속에 떠오른 한국어 문장을 가장 단시간 내에 영어 문장으로 만들 수 있게 한다.,K682932176,9791171010875,342920949,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/34292/9/coversum/k682932176_1.jpg,49949,국내도서>외국어>영작문,사람in,30500,False,True,9,7,,,
해커스 보카 (Hackers Vocabulary) - 토플ㆍIELTSㆍ텝스ㆍ공무원ㆍSATㆍ특목고ㅣ단어암기 어플 및 시험지 생성 프로그램 무료 제공,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=61117382&amp;partner=openAPI&amp;start=api,David Cho (지은이),2015-06-15,"토플 시험의 최신 출제 경향을 철저히 분석하여 빈출 순서에 따라 표제어를 수록하였다. 표제어와 함께 기출동의어, 출제가 예상되는 중요동의어, 혼동되는 단어, 문맥상으로 파악해야 하는 동의어 등 토플 시험의 허를 찌르는 최신출제 포인트까지 담았다.",8965421039,9788965421030,61117382,15210,16900,BOOK,,840,https://image.aladin.co.kr/product/6111/73/coversum/s442731548_1.jpg,49872,국내도서>외국어>토플>실전,해커스어학연구소(Hackers),104117,False,True,9,8,,,
JLPT 일본어능력시험 한권으로 끝내기 N3 - 최신 개정판,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=280870672&amp;partner=openAPI&amp;start=api,"이치우, 기타지마 치즈코 (지은이)",2021-10-11,"시험에 완벽하게 대응할 수 있도록 실제 시험 문제와 같은 형식인 1교시 언어지식(문자·어휘·문법)·독해, 2교시 청해 순으로 구성되었다. 이번 개정판에서는 2010년부터 2021년까지 실제 시험에서 출제된 어휘와 문법을 연도별로 실었으며, 문제 유형을 철저히 분석.반영하였다.",8927712439,9788927712435,280870672,24300,27000,BOOK,,1350,https://image.aladin.co.kr/product/28087/6/coversum/8927712439_3.jpg,49895,국내도서>외국어>일본어>JLPT>N3,다락원,45098,False,True,8,9,1001279.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=1001279&amp;partner=openAPI,JLPT 일본어능력시험 한권으로 끝내기 (최신 개정판) 
JLPT 일본어능력시험 한권으로 끝내기 N2 - 최신 개정판,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279831796&amp;partner=openAPI&amp;start=api,"이치우, 기타지마 치즈코 (지은이)",2021-09-30,"2010년부터 2021년까지 실제 시험에서 출제된 어휘와 문법을 연도별로 실었으며, 문제 유형을 철저히 분석.반영하여 「JLPT(일본어능력시험) N2」의 문자·어휘, 문법, 독해, 청해 각 파트를 종합적으로 마스터할 수 있도록 하였다.",8927712420,9788927712428,279831796,24300,27000,BOOK,,1350,https://image.aladin.co.kr/product/27983/17/coversum/8927712420_3.jpg,49894,국내도서>외국어>일본어>JLPT>N2,다락원,35568,False,True,7,10,1001279.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=1001279&amp;partner=openAPI,JLPT 일본어능력시험 한권으로 끝내기 (최신 개정판) 
