,장중_긍정비율,장중_부정비율,장중_긍부정비율,장외_긍정비율,장외_부정비율,장외_긍부정비율,등락률,등락여부
2021-11-23,0.9666666666666667,0.03333333333333333,0.9,0.7647058823529411,0.23529411764705882,0.29411764705882354,-0.53,0.0
2021-11-24,0.5217391304347826,0.4782608695652174,-0.43478260869565216,0.6896551724137931,0.3103448275862069,0.06896551724137931,-0.1,0.0
2021-11-25,0.7872340425531915,0.2127659574468085,0.3617021276595745,0.8148148148148148,0.18518518518518517,0.4444444444444444,-0.47,0.0
2021-11-26,0.7407407407407407,0.25925925925925924,0.2222222222222222,0.8363636363636363,0.16363636363636364,0.509090909090909,-1.47,0.0
2021-11-29,0.7857142857142857,0.21428571428571427,0.35714285714285715,0.7631578947368421,0.23684210526315788,0.2894736842105263,-0.92,0.0
2021-11-30,0.6458333333333334,0.3541666666666667,-0.0625,0.5121951219512195,0.4878048780487805,-0.4634146341463415,-2.42,0.0
2021-12-01,0.6379310344827587,0.3620689655172414,-0.08620689655172414,0.6923076923076923,0.3076923076923077,0.07692307692307693,2.14,1.0
2021-12-02,0.9491525423728814,0.05084745762711865,0.847457627118644,0.8113207547169812,0.18867924528301888,0.4339622641509434,1.57,1.0
2021-12-03,0.9166666666666666,0.08333333333333333,0.75,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.78,1.0
2021-12-06,0.8181818181818182,0.18181818181818182,0.45454545454545453,0.9642857142857143,0.03571428571428571,0.8928571428571429,0.17,1.0
2021-12-07,0.8269230769230769,0.17307692307692307,0.4807692307692308,0.8947368421052632,0.10526315789473684,0.6842105263157895,0.62,1.0
2021-12-08,0.975,0.025,0.925,0.9629629629629629,0.037037037037037035,0.8888888888888888,0.34,1.0
2021-12-09,0.8636363636363636,0.13636363636363635,0.5909090909090909,0.9393939393939394,0.06060606060606061,0.8181818181818182,0.93,1.0
2021-12-10,0.9487179487179487,0.05128205128205128,0.8461538461538461,0.7966101694915254,0.2033898305084746,0.3898305084745763,-0.64,0.0
2021-12-13,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.7741935483870968,0.22580645161290322,0.3225806451612903,-0.28,0.0
2021-12-14,0.9193548387096774,0.08064516129032258,0.7580645161290323,0.7105263157894737,0.2894736842105263,0.13157894736842105,-0.46,0.0
2021-12-15,0.6944444444444444,0.3055555555555556,0.08333333333333333,0.8064516129032258,0.1935483870967742,0.41935483870967744,0.05,1.0
2021-12-16,0.7222222222222222,0.2777777777777778,0.16666666666666666,0.8484848484848485,0.15151515151515152,0.5454545454545454,0.57,1.0
2021-12-17,0.873015873015873,0.12698412698412698,0.6190476190476191,0.8285714285714286,0.17142857142857143,0.4857142857142857,0.38,1.0
2021-12-20,0.7692307692307693,0.23076923076923078,0.3076923076923077,0.6,0.4,-0.2,-1.81,0.0
2021-12-21,0.6744186046511628,0.32558139534883723,0.023255813953488372,0.7321428571428571,0.26785714285714285,0.19642857142857142,0.41,1.0
2021-12-22,0.9436619718309859,0.056338028169014086,0.8309859154929577,0.92,0.08,0.76,0.32,1.0
2021-12-23,0.9411764705882353,0.058823529411764705,0.8235294117647058,0.9302325581395349,0.06976744186046512,0.7906976744186046,0.46,1.0
2021-12-24,0.9384615384615385,0.06153846153846154,0.8153846153846154,0.9428571428571428,0.05714285714285714,0.8285714285714286,0.48,1.0
2021-12-27,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.9166666666666666,0.08333333333333333,0.75,-0.43,0.0
2021-12-28,0.8909090909090909,0.10909090909090909,0.6727272727272727,0.9310344827586207,0.06896551724137931,0.7931034482758621,0.69,1.0
2021-12-29,0.8305084745762712,0.1694915254237288,0.4915254237288136,0.65,0.35,-0.05,-0.89,0.0
2021-12-30,0.6875,0.3125,0.0625,0.7857142857142857,0.21428571428571427,0.35714285714285715,-0.52,0.0
2022-01-03,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.9090909090909091,0.09090909090909091,0.7272727272727273,0.37,1.0
2022-01-04,0.9,0.1,0.7,0.9375,0.0625,0.8125,0.02,1.0
2022-01-05,0.8928571428571429,0.10714285714285714,0.6785714285714286,0.7567567567567568,0.24324324324324326,0.2702702702702703,-1.18,0.0
2022-01-06,0.725,0.275,0.175,0.6666666666666666,0.3333333333333333,0.0,-1.13,0.0
2022-01-07,0.6964285714285714,0.30357142857142855,0.08928571428571429,0.8235294117647058,0.17647058823529413,0.47058823529411764,1.18,1.0
2022-01-10,0.7,0.3,0.1,0.6410256410256411,0.358974358974359,-0.07692307692307693,-0.95,0.0
2022-01-11,0.6595744680851063,0.3404255319148936,-0.02127659574468085,0.6363636363636364,0.36363636363636365,-0.09090909090909091,0.02,1.0
2022-01-12,0.7894736842105263,0.21052631578947367,0.3684210526315789,0.7868852459016393,0.21311475409836064,0.36065573770491804,1.54,1.0
2022-01-13,0.8928571428571429,0.10714285714285714,0.6785714285714286,0.7,0.3,0.1,-0.35,0.0
2022-01-14,0.8625,0.1375,0.5875,0.6904761904761905,0.30952380952380953,0.07142857142857142,-1.36,0.0
2022-01-17,0.5833333333333334,0.4166666666666667,-0.25,0.6571428571428571,0.34285714285714286,-0.02857142857142857,-1.09,0.0
2022-01-18,0.6666666666666666,0.3333333333333333,0.0,0.5686274509803921,0.43137254901960786,-0.29411764705882354,-0.89,0.0
2022-01-19,0.8831168831168831,0.11688311688311688,0.6493506493506493,0.59375,0.40625,-0.21875,-0.77,0.0
2022-01-20,0.6885245901639344,0.3114754098360656,0.06557377049180328,0.7073170731707317,0.2926829268292683,0.12195121951219512,0.72,1.0
2022-01-21,0.8888888888888888,0.1111111111111111,0.6666666666666666,0.5853658536585366,0.4146341463414634,-0.24390243902439024,-0.99,0.0
2022-01-24,0.375,0.625,-0.875,0.5135135135135135,0.4864864864864865,-0.4594594594594595,-1.49,0.0
2022-01-25,0.59375,0.40625,-0.21875,0.6818181818181818,0.3181818181818182,0.045454545454545456,-2.56,0.0
2022-01-26,0.6379310344827587,0.3620689655172414,-0.08620689655172414,0.42857142857142855,0.5714285714285714,-0.7142857142857143,-0.41,0.0
2022-01-27,0.9186046511627907,0.08139534883720931,0.7558139534883721,0.7183098591549296,0.28169014084507044,0.15492957746478872,-3.5,0.0
2022-01-28,0.7403846153846154,0.25961538461538464,0.22115384615384615,0.6491228070175439,0.3508771929824561,-0.05263157894736842,1.87,1.0
2022-02-03,0.9,0.1,0.7,0.8928571428571429,0.10714285714285714,0.6785714285714286,1.67,1.0
2022-02-04,0.8636363636363636,0.13636363636363635,0.5909090909090909,0.9032258064516129,0.0967741935483871,0.7096774193548387,1.57,1.0
2022-02-07,0.6666666666666666,0.3333333333333333,0.0,0.631578947368421,0.3684210526315789,-0.10526315789473684,-0.19,0.0
2022-02-08,0.6956521739130435,0.30434782608695654,0.08695652173913043,0.7037037037037037,0.2962962962962963,0.1111111111111111,0.05,1.0
2022-02-09,0.8,0.2,0.4,0.7962962962962963,0.2037037037037037,0.3888888888888889,0.81,1.0
2022-02-10,0.9787234042553191,0.02127659574468085,0.9361702127659575,0.7755102040816326,0.22448979591836735,0.32653061224489793,0.11,1.0
2022-02-11,0.8032786885245902,0.19672131147540983,0.4098360655737705,0.6666666666666666,0.3333333333333333,0.0,-0.87,0.0
2022-02-14,0.5714285714285714,0.42857142857142855,-0.2857142857142857,0.6829268292682927,0.3170731707317073,0.04878048780487805,-1.57,0.0
2022-02-15,0.5833333333333334,0.4166666666666667,-0.25,0.5,0.5,-0.5,-1.03,0.0
2022-02-16,0.6458333333333334,0.3541666666666667,-0.0625,0.74,0.26,0.22,1.99,1.0
2022-02-17,0.9206349206349206,0.07936507936507936,0.7619047619047619,0.7872340425531915,0.2127659574468085,0.3617021276595745,0.53,1.0
2022-02-18,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.6153846153846154,0.38461538461538464,-0.15384615384615385,0.02,1.0
2022-02-21,0.9166666666666666,0.08333333333333333,0.75,0.7666666666666667,0.23333333333333334,0.3,-0.03,0.0
2022-02-22,0.6595744680851063,0.3404255319148936,-0.02127659574468085,0.7297297297297297,0.2702702702702703,0.1891891891891892,-1.35,0.0
2022-02-23,0.7288135593220338,0.2711864406779661,0.1864406779661017,0.7674418604651163,0.23255813953488372,0.3023255813953488,0.47,1.0
2022-02-24,0.9230769230769231,0.07692307692307693,0.7692307692307693,0.6530612244897959,0.3469387755102041,-0.04081632653061224,-2.6,0.0
2022-02-25,0.6612903225806451,0.3387096774193548,-0.016129032258064516,0.7727272727272727,0.22727272727272727,0.3181818181818182,1.06,1.0
2022-02-28,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.84375,0.15625,0.53125,0.84,1.0
2022-03-02,0.5,0.5,-0.5,0.9523809523809523,0.047619047619047616,0.8571428571428571,0.16,1.0
2022-03-03,0.7857142857142857,0.21428571428571427,0.35714285714285715,0.8448275862068966,0.15517241379310345,0.5344827586206896,1.61,1.0
2022-03-04,0.9629629629629629,0.037037037037037035,0.8888888888888888,0.7948717948717948,0.20512820512820512,0.38461538461538464,-1.22,0.0
2022-03-07,0.5,0.5,-0.5,0.6896551724137931,0.3103448275862069,0.06896551724137931,-2.29,0.0
2022-03-08,0.3,0.7,-1.0,0.475,0.525,-0.575,-1.09,0.0
2022-03-10,0.5,0.5,-0.5,0.8636363636363636,0.13636363636363635,0.5909090909090909,2.21,1.0
2022-03-11,0.9148936170212766,0.0851063829787234,0.7446808510638298,0.6486486486486487,0.35135135135135137,-0.05405405405405406,-0.71,0.0
2022-03-14,0.45454545454545453,0.5454545454545454,-0.6363636363636364,0.7333333333333333,0.26666666666666666,0.2,-0.59,0.0
2022-03-15,0.6545454545454545,0.34545454545454546,-0.03636363636363636,0.5714285714285714,0.42857142857142855,-0.2857142857142857,-0.91,0.0
2022-03-16,0.7037037037037037,0.2962962962962963,0.1111111111111111,0.813953488372093,0.18604651162790697,0.4418604651162791,1.44,1.0
2022-03-17,0.828125,0.171875,0.484375,0.9347826086956522,0.06521739130434782,0.8043478260869565,1.33,1.0
2022-03-18,1.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.6666666666666666,0.46,1.0
2022-03-21,0.625,0.375,-0.125,0.5789473684210527,0.42105263157894735,-0.2631578947368421,-0.77,0.0
2022-03-22,0.7454545454545455,0.2545454545454545,0.23636363636363636,0.7619047619047619,0.23809523809523808,0.2857142857142857,0.89,1.0
2022-03-23,0.8620689655172413,0.13793103448275862,0.5862068965517241,0.84375,0.15625,0.53125,0.92,1.0
2022-03-24,0.9393939393939394,0.06060606060606061,0.8181818181818182,0.8292682926829268,0.17073170731707318,0.4878048780487805,-0.2,0.0
2022-03-25,0.5652173913043478,0.43478260869565216,-0.30434782608695654,0.6585365853658537,0.34146341463414637,-0.024390243902439025,0.01,1.0
2022-03-28,1.0,0.0,1.0,0.7586206896551724,0.2413793103448276,0.27586206896551724,-0.02,0.0
2022-03-29,0.7,0.3,0.1,0.8,0.2,0.4,0.42,1.0
2022-03-30,0.8444444444444444,0.15555555555555556,0.5333333333333333,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.21,1.0
2022-03-31,0.85,0.15,0.55,0.9024390243902439,0.0975609756097561,0.7073170731707317,0.4,1.0
2022-04-01,0.8666666666666667,0.13333333333333333,0.6,0.6333333333333333,0.36666666666666664,-0.1,-0.65,0.0
2022-04-04,0.5,0.5,-0.5,0.8888888888888888,0.1111111111111111,0.6666666666666666,0.66,1.0
2022-04-05,0.8596491228070176,0.14035087719298245,0.5789473684210527,0.8292682926829268,0.17073170731707318,0.4878048780487805,0.05,1.0
2022-04-06,0.9,0.1,0.7,0.6666666666666666,0.3333333333333333,0.0,-0.88,0.0
2022-04-07,0.6122448979591837,0.3877551020408163,-0.16326530612244897,0.6521739130434783,0.34782608695652173,-0.043478260869565216,-1.43,0.0
2022-04-08,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.5609756097560976,0.43902439024390244,-0.3170731707317073,0.17,1.0
2022-04-11,0.375,0.625,-0.875,0.5769230769230769,0.4230769230769231,-0.2692307692307692,-0.27,0.0
2022-04-12,0.72,0.28,0.16,0.7058823529411765,0.29411764705882354,0.11764705882352941,-0.98,0.0
2022-04-13,0.5846153846153846,0.4153846153846154,-0.24615384615384617,0.75,0.25,0.25,1.86,1.0
2022-04-14,0.935064935064935,0.06493506493506493,0.8051948051948052,0.8235294117647058,0.17647058823529413,0.47058823529411764,0.01,1.0
2022-04-15,0.7538461538461538,0.24615384615384617,0.26153846153846155,0.6571428571428571,0.34285714285714286,-0.02857142857142857,-0.76,0.0
2022-04-18,0.75,0.25,0.25,0.6857142857142857,0.3142857142857143,0.05714285714285714,-0.11,0.0
2022-04-19,0.8245614035087719,0.17543859649122806,0.47368421052631576,0.7021276595744681,0.2978723404255319,0.10638297872340426,0.95,1.0
2022-04-20,0.9705882352941176,0.029411764705882353,0.9117647058823529,0.8235294117647058,0.17647058823529413,0.47058823529411764,-0.01,0.0
2022-04-21,0.8192771084337349,0.18072289156626506,0.4578313253012048,0.9024390243902439,0.0975609756097561,0.7073170731707317,0.35,1.0
2022-04-22,0.8947368421052632,0.10526315789473684,0.6842105263157895,0.5714285714285714,0.42857142857142855,-0.2857142857142857,-0.86,0.0
2022-04-25,0.6666666666666666,0.3333333333333333,0.0,0.6111111111111112,0.3888888888888889,-0.16666666666666666,-1.76,0.0
2022-04-26,0.6756756756756757,0.32432432432432434,0.02702702702702703,0.6274509803921569,0.37254901960784315,-0.11764705882352941,0.42,1.0
2022-04-27,0.8666666666666667,0.13333333333333333,0.6,0.7,0.3,0.1,-1.1,0.0
2022-04-28,0.53125,0.46875,-0.40625,0.7796610169491526,0.22033898305084745,0.3389830508474576,1.08,1.0
2022-04-29,0.8028169014084507,0.19718309859154928,0.4084507042253521,0.7580645161290323,0.24193548387096775,0.27419354838709675,1.03,1.0
2022-05-02,0.5555555555555556,0.4444444444444444,-0.3333333333333333,0.5833333333333334,0.4166666666666667,-0.25,-0.28,0.0
2022-05-03,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.7037037037037037,0.2962962962962963,0.1111111111111111,-0.26,0.0
2022-05-04,0.9215686274509803,0.0784313725490196,0.7647058823529411,0.7407407407407407,0.25925925925925924,0.2222222222222222,-0.11,0.0
2022-05-06,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.0,-1.23,0.0
2022-05-09,0.6,0.4,-0.2,0.6875,0.3125,0.0625,-1.27,0.0
2022-05-10,0.5588235294117647,0.4411764705882353,-0.3235294117647059,0.65,0.35,-0.05,-0.55,0.0
2022-05-11,0.45161290322580644,0.5483870967741935,-0.6451612903225806,0.7027027027027027,0.2972972972972973,0.10810810810810811,-0.17,0.0
2022-05-12,0.6875,0.3125,0.0625,0.55,0.45,-0.35,-1.63,0.0
2022-05-13,0.5,0.5,-0.5,0.6122448979591837,0.3877551020408163,-0.16326530612244897,2.12,1.0
2022-05-16,0.8,0.2,0.4,0.68,0.32,0.04,-0.29,0.0
2022-05-17,0.8591549295774648,0.14084507042253522,0.5774647887323944,0.7735849056603774,0.22641509433962265,0.32075471698113206,0.92,1.0
2022-05-18,0.9137931034482759,0.08620689655172414,0.7413793103448276,0.88,0.12,0.64,0.21,1.0
2022-05-19,0.868421052631579,0.13157894736842105,0.6052631578947368,0.6,0.4,-0.2,-1.28,0.0
2022-05-20,0.6511627906976745,0.3488372093023256,-0.046511627906976744,0.6052631578947368,0.39473684210526316,-0.18421052631578946,1.81,1.0
2022-05-23,0.7,0.3,0.1,0.8611111111111112,0.1388888888888889,0.5833333333333334,0.31,1.0
2022-05-24,0.8305084745762712,0.1694915254237288,0.4915254237288136,0.7368421052631579,0.2631578947368421,0.21052631578947367,-1.57,0.0
2022-05-25,0.6666666666666666,0.3333333333333333,0.0,0.86,0.14,0.58,0.44,1.0
2022-05-26,0.9047619047619048,0.09523809523809523,0.7142857142857143,0.6857142857142857,0.3142857142857143,0.05714285714285714,-0.18,0.0
2022-05-27,0.7916666666666666,0.20833333333333334,0.375,0.75,0.25,0.25,0.98,1.0
2022-05-30,0.4,0.6,-0.8,0.8620689655172413,0.13793103448275862,0.5862068965517241,1.2,1.0
2022-05-31,0.9245283018867925,0.07547169811320754,0.7735849056603774,0.8863636363636364,0.11363636363636363,0.6590909090909091,0.61,1.0
2022-06-02,0.5,0.5,-0.5,0.5,0.5,-0.5,-1.0,0.0
2022-06-03,0.782608695652174,0.21739130434782608,0.34782608695652173,0.8,0.2,0.4,0.44,1.0
2022-06-07,0.5,0.5,-0.5,0.6363636363636364,0.36363636363636365,-0.09090909090909091,-1.66,0.0
2022-06-08,0.6410256410256411,0.358974358974359,-0.07692307692307693,0.7575757575757576,0.24242424242424243,0.2727272727272727,-0.01,0.0
2022-06-09,0.7962962962962963,0.2037037037037037,0.3888888888888889,0.6363636363636364,0.36363636363636365,-0.09090909090909091,-0.03,0.0
2022-06-10,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.5357142857142857,0.4642857142857143,-0.39285714285714285,-1.13,0.0
2022-06-13,0.6363636363636364,0.36363636363636365,-0.09090909090909091,0.5454545454545454,0.45454545454545453,-0.36363636363636365,-3.52,0.0
2022-06-14,0.4,0.6,-0.8,0.5862068965517241,0.41379310344827586,-0.2413793103448276,-0.46,0.0
2022-06-15,0.5641025641025641,0.4358974358974359,-0.3076923076923077,0.5681818181818182,0.4318181818181818,-0.29545454545454547,-1.83,0.0
2022-06-16,0.5434782608695652,0.45652173913043476,-0.3695652173913043,0.6222222222222222,0.37777777777777777,-0.13333333333333333,0.16,1.0
2022-06-17,0.9104477611940298,0.08955223880597014,0.7313432835820896,0.6521739130434783,0.34782608695652173,-0.043478260869565216,-0.43,0.0
2022-06-20,0.3333333333333333,0.6666666666666666,-1.0,0.6136363636363636,0.38636363636363635,-0.1590909090909091,-2.04,0.0
2022-06-21,0.5217391304347826,0.4782608695652174,-0.43478260869565216,0.5686274509803921,0.43137254901960786,-0.29411764705882354,0.75,1.0
2022-06-22,0.9,0.1,0.7,0.6829268292682927,0.3170731707317073,0.04878048780487805,-2.74,0.0
2022-06-23,0.6470588235294118,0.35294117647058826,-0.058823529411764705,0.27906976744186046,0.7209302325581395,-1.0,-1.22,0.0
2022-06-24,0.7575757575757576,0.24242424242424243,0.2727272727272727,0.5625,0.4375,-0.3125,2.26,1.0
2022-06-27,0.625,0.375,-0.125,0.7647058823529411,0.23529411764705882,0.29411764705882354,1.49,1.0
2022-06-28,0.935064935064935,0.06493506493506493,0.8051948051948052,0.7619047619047619,0.23809523809523808,0.2857142857142857,0.84,1.0
2022-06-29,0.8762886597938144,0.12371134020618557,0.6288659793814433,0.4583333333333333,0.5416666666666666,-0.625,-1.82,0.0
2022-06-30,0.6296296296296297,0.37037037037037035,-0.1111111111111111,0.4186046511627907,0.5813953488372093,-0.7441860465116279,-1.91,0.0
2022-07-01,0.6862745098039216,0.3137254901960784,0.058823529411764705,0.4146341463414634,0.5853658536585366,-0.7560975609756098,-1.17,0.0
2022-07-04,0.42857142857142855,0.5714285714285714,-0.7142857142857143,0.4827586206896552,0.5172413793103449,-0.5517241379310345,-0.22,0.0
2022-07-05,0.7446808510638298,0.2553191489361702,0.23404255319148937,0.5151515151515151,0.48484848484848486,-0.45454545454545453,1.8,1.0
2022-07-06,0.9714285714285714,0.02857142857142857,0.9142857142857143,0.6296296296296297,0.37037037037037035,-0.1111111111111111,-2.13,0.0
2022-07-07,0.74,0.26,0.22,0.6578947368421053,0.34210526315789475,-0.02631578947368421,1.84,1.0
2022-07-08,0.9148936170212766,0.0851063829787234,0.7446808510638298,0.6666666666666666,0.3333333333333333,0.0,0.7,1.0
2022-07-11,0.3333333333333333,0.6666666666666666,-1.0,0.6538461538461539,0.34615384615384615,-0.038461538461538464,-0.44,0.0
2022-07-12,0.9016393442622951,0.09836065573770492,0.7049180327868853,0.4888888888888889,0.5111111111111111,-0.5333333333333333,-0.96,0.0
2022-07-13,0.627906976744186,0.37209302325581395,-0.11627906976744186,0.5531914893617021,0.44680851063829785,-0.3404255319148936,0.47,1.0
2022-07-14,0.9333333333333333,0.06666666666666667,0.8,0.8,0.2,0.4,-0.27,0.0
2022-07-15,0.8166666666666667,0.18333333333333332,0.45,0.6153846153846154,0.38461538461538464,-0.15384615384615385,0.37,1.0
2022-07-18,0.75,0.25,0.25,0.8157894736842105,0.18421052631578946,0.4473684210526316,1.9,1.0
2022-07-19,0.9587628865979382,0.041237113402061855,0.8762886597938144,0.6491228070175439,0.3508771929824561,-0.05263157894736842,-0.18,0.0
2022-07-20,0.7166666666666667,0.2833333333333333,0.15,0.6730769230769231,0.3269230769230769,0.019230769230769232,0.67,1.0
2022-07-21,0.8666666666666667,0.13333333333333333,0.6,0.6956521739130435,0.30434782608695654,0.08695652173913043,0.93,1.0
2022-07-22,0.944954128440367,0.05504587155963303,0.8348623853211009,0.6721311475409836,0.32786885245901637,0.01639344262295082,-0.66,0.0
2022-07-25,0.8,0.2,0.4,0.825,0.175,0.475,0.44,1.0
2022-07-26,0.890625,0.109375,0.671875,0.8113207547169812,0.18867924528301888,0.4339622641509434,0.39,1.0
2022-07-27,0.9,0.1,0.7,0.68,0.32,0.04,0.11,1.0
2022-07-28,0.734375,0.265625,0.203125,0.7538461538461538,0.24615384615384617,0.26153846153846155,0.82,1.0
2022-07-29,0.808695652173913,0.19130434782608696,0.4260869565217391,0.7213114754098361,0.2786885245901639,0.16393442622950818,0.67,1.0
2022-08-01,0.875,0.125,0.625,0.7692307692307693,0.23076923076923078,0.3076923076923077,0.03,1.0
2022-08-02,0.8387096774193549,0.16129032258064516,0.5161290322580645,0.75,0.25,0.25,-0.52,0.0
2022-08-03,0.8666666666666667,0.13333333333333333,0.6,0.5405405405405406,0.4594594594594595,-0.3783783783783784,0.89,1.0
2022-08-04,0.8793103448275862,0.1206896551724138,0.6379310344827587,0.8837209302325582,0.11627906976744186,0.6511627906976745,0.47,1.0
2022-08-05,0.9259259259259259,0.07407407407407407,0.7777777777777778,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.72,1.0
2022-08-08,0.6666666666666666,0.3333333333333333,0.0,0.8076923076923077,0.19230769230769232,0.4230769230769231,0.09,1.0
2022-08-09,0.8064516129032258,0.1935483870967742,0.41935483870967744,0.7450980392156863,0.2549019607843137,0.23529411764705882,0.42,1.0
2022-08-10,0.6818181818181818,0.3181818181818182,0.045454545454545456,0.6,0.4,-0.2,-0.9,0.0
2022-08-11,0.625,0.375,-0.125,0.7910447761194029,0.208955223880597,0.373134328358209,1.73,1.0
2022-08-12,0.9746835443037974,0.02531645569620253,0.9240506329113924,0.7741935483870968,0.22580645161290322,0.3225806451612903,0.16,1.0
2022-08-16,0.0,1.0,-1.0,0.9393939393939394,0.06060606060606061,0.8181818181818182,0.22,1.0
2022-08-17,0.96,0.04,0.88,0.7837837837837838,0.21621621621621623,0.35135135135135137,-0.67,0.0
2022-08-18,0.7796610169491526,0.22033898305084745,0.3389830508474576,0.5909090909090909,0.4090909090909091,-0.22727272727272727,-0.33,0.0
2022-08-19,0.7407407407407407,0.25925925925925924,0.2222222222222222,0.46153846153846156,0.5384615384615384,-0.6153846153846154,-0.61,0.0
2022-08-22,0.38461538461538464,0.6153846153846154,-0.8461538461538461,0.6923076923076923,0.3076923076923077,0.07692307692307693,-1.21,0.0
2022-08-23,0.66,0.34,-0.02,0.5121951219512195,0.4878048780487805,-0.4634146341463415,-1.1,0.0
2022-08-24,0.5869565217391305,0.41304347826086957,-0.2391304347826087,0.7692307692307693,0.23076923076923078,0.3076923076923077,0.5,1.0
2022-08-25,0.9272727272727272,0.07272727272727272,0.7818181818181819,0.9302325581395349,0.06976744186046512,0.7906976744186046,1.22,1.0
2022-08-26,0.9090909090909091,0.09090909090909091,0.7272727272727273,0.7916666666666666,0.20833333333333334,0.375,0.15,1.0
2022-08-29,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.75,0.25,0.25,-2.18,0.0
2022-08-30,0.5416666666666666,0.4583333333333333,-0.375,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.99,1.0
2022-08-31,0.9090909090909091,0.09090909090909091,0.7272727272727273,0.782608695652174,0.21739130434782608,0.34782608695652173,0.86,1.0
2022-09-01,0.8873239436619719,0.11267605633802817,0.6619718309859155,0.7142857142857143,0.2857142857142857,0.14285714285714285,-2.28,0.0
2022-09-02,0.6585365853658537,0.34146341463414637,-0.024390243902439025,0.6666666666666666,0.3333333333333333,0.0,-0.26,0.0
2022-09-05,0.5833333333333334,0.4166666666666667,-0.25,0.6923076923076923,0.3076923076923077,0.07692307692307693,-0.24,0.0
2022-09-06,0.7073170731707317,0.2926829268292683,0.12195121951219512,0.6896551724137931,0.3103448275862069,0.06896551724137931,0.26,1.0
2022-09-07,0.825,0.175,0.475,0.5,0.5,-0.5,-1.39,0.0
2022-09-08,0.4878048780487805,0.5121951219512195,-0.5365853658536586,0.7894736842105263,0.21052631578947367,0.3684210526315789,0.33,1.0
2022-09-13,0.5,0.5,-0.5,0.8636363636363636,0.13636363636363635,0.5909090909090909,2.74,1.0
2022-09-14,0.9814814814814815,0.018518518518518517,0.9444444444444444,0.8032786885245902,0.19672131147540983,0.4098360655737705,-1.56,0.0
2022-09-15,0.56,0.44,-0.32,0.6938775510204082,0.30612244897959184,0.08163265306122448,-0.4,0.0
2022-09-16,0.8478260869565217,0.15217391304347827,0.5434782608695652,0.6222222222222222,0.37777777777777777,-0.13333333333333333,-0.79,0.0
2022-09-19,0.5,0.5,-0.5,0.6060606060606061,0.3939393939393939,-0.18181818181818182,-1.14,0.0
2022-09-20,0.6666666666666666,0.3333333333333333,0.0,0.6,0.4,-0.2,0.52,1.0
2022-09-21,0.9583333333333334,0.041666666666666664,0.875,0.75,0.25,0.25,-0.87,0.0
2022-09-22,0.6607142857142857,0.3392857142857143,-0.017857142857142856,0.5333333333333333,0.4666666666666667,-0.4,-0.63,0.0
2022-09-23,0.6041666666666666,0.3958333333333333,-0.1875,0.6538461538461539,0.34615384615384615,-0.038461538461538464,-1.81,0.0
2022-09-26,0.6666666666666666,0.3333333333333333,0.0,0.4411764705882353,0.5588235294117647,-0.6764705882352942,-3.02,0.0
2022-09-27,0.5692307692307692,0.4307692307692308,-0.2923076923076923,0.48484848484848486,0.5151515151515151,-0.5454545454545454,0.13,1.0
2022-09-28,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.6111111111111112,0.3888888888888889,-0.16666666666666666,-2.45,0.0
2022-09-29,0.5116279069767442,0.4883720930232558,-0.46511627906976744,0.5925925925925926,0.4074074074074074,-0.2222222222222222,0.08,1.0
2022-09-30,0.875,0.125,0.625,0.46296296296296297,0.5370370370370371,-0.6111111111111112,-0.71,0.0
2022-10-04,0.2222222222222222,0.7777777777777778,-1.0,0.75,0.25,0.25,2.5,1.0
2022-10-05,0.96875,0.03125,0.90625,0.6739130434782609,0.32608695652173914,0.021739130434782608,0.26,1.0
2022-10-06,0.8048780487804879,0.1951219512195122,0.4146341463414634,0.775,0.225,0.325,1.02,1.0
2022-10-07,0.9545454545454546,0.045454545454545456,0.8636363636363636,0.49122807017543857,0.5087719298245614,-0.5263157894736842,-0.22,0.0
2022-10-11,0.5555555555555556,0.4444444444444444,-0.3333333333333333,0.5476190476190477,0.4523809523809524,-0.35714285714285715,-1.83,0.0
2022-10-12,0.4166666666666667,0.5833333333333334,-0.75,0.4791666666666667,0.5208333333333334,-0.5625,0.47,1.0
2022-10-13,0.8840579710144928,0.11594202898550725,0.6521739130434783,0.5217391304347826,0.4782608695652174,-0.43478260869565216,-1.8,0.0
2022-10-14,0.5,0.5,-0.5,0.5932203389830508,0.4067796610169492,-0.22033898305084745,2.3,1.0
2022-10-17,0.75,0.25,0.25,0.723404255319149,0.2765957446808511,0.1702127659574468,0.32,1.0
